node_idx,op,type,ne,decoded_params,src_refs,block_idx,macro_op_id,macro_kind
2180,ADD,f32,48x1x1x1,,n2179;l582,37,575,gdn_gates
2181,UNARY,f32,48x1x1x1,unary=softplus(15),n2180,37,575,gdn_gates
2182,MUL,f32,48x1x1x1,,n2181;l583,37,575,gdn_gates
2183,RESHAPE,f32,1x48x1x1,,n2182,37,575,gdn_gates
2184,MUL_MAT,f32,48x1x1x1,,l584;n2148,37,575,gdn_gates
2185,RESHAPE,f32,1x48x1x1,,n2184,37,575,gdn_gates
2186,UNARY,f32,1x48x1x1,unary=sigmoid(7),n2185,37,575,gdn_gates
2187,RESHAPE,f32,128x128x48x1,,n2167,37,572,ssm_state_fetch
2188,RESHAPE,f32,786432x1x1x1,,n2187,37,572,ssm_state_fetch
2189,GATED_DELTA_NET,f32,6144x129x1x1,,n2174;n2176;n2177;n2183;n2186;n2188,37,576,deltanet_step
2190,VIEW,f32,128x128x48x1,offset=24576,n2189,37,577,ssm_state_store
2191,VIEW,f32,786432x1x1x1,offset=0,l579,37,577,ssm_state_store
2192,CPY,f32,786432x1x1x1,,n2190;n2191,37,577,ssm_state_store
2193,VIEW,f32,128x48x1x1,offset=0,n2189,37,578,gated_out_norm
2194,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n2193,37,578,gated_out_norm
2195,MUL,f32,128x48x1x1,,n2194;l585,37,578,gated_out_norm
2196,MUL_MAT,f32,6144x1x1x1,,l586;n2148,37,578,gated_out_norm
2197,RESHAPE,f32,128x48x1x1,,n2196,37,578,gated_out_norm
2198,UNARY,f32,128x48x1x1,unary=silu(10),n2197,37,578,gated_out_norm
2199,MUL,f32,128x48x1x1,,n2195;n2198,37,578,gated_out_norm
2200,RESHAPE,f32,6144x1x1x1,,n2199,37,578,gated_out_norm
2201,MUL_MAT,f32,5120x1x1x1,,l587;n2200,37,579,out_proj_ar16
2202,RESHAPE,f32,5120x1x1x1,,n2201,37,579,out_proj_ar16
2203,ADD,f32,5120x1x1x1,,n2202;n2146,37,580,residual_add
2204,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2203,37,581,rmsnorm
2205,MUL,f32,5120x1x1x1,,n2204;l588,37,581,rmsnorm
2206,MUL_MAT,f32,17408x1x1x1,,l589;n2205,37,582,ffn_fused
2207,MUL_MAT,f32,17408x1x1x1,,l590;n2205,37,582,ffn_fused
2208,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n2206;n2207,37,582,ffn_fused
2209,MUL_MAT,f32,5120x1x1x1,,l591;n2208,37,582,ffn_fused
2210,ADD,f32,5120x1x1x1,,n2209;n2203,37,583,residual_add
2211,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2210,38,584,rmsnorm
2212,MUL,f32,5120x1x1x1,,n2211;l592,38,584,rmsnorm
2213,RESHAPE,f32,30720x1x1x1,,l593,38,585,conv_state_shift
2214,VIEW,f32,0x1x1x1,offset=0,n2213,38,585,conv_state_shift
2215,SCALE,f32,0x1x1x1,scale=0 bias=0,n2214,38,585,conv_state_shift
2216,GET_ROWS,f32,30720x1x1x1,,n2213;l6,38,585,conv_state_shift
2217,GET_ROWS,f32,30720x0x1x1,,n2213;l7,38,585,conv_state_shift
2218,VIEW,f32,30720x0x1x1,offset=122880,l593,38,585,conv_state_shift
2219,CPY,f32,30720x0x1x1,,n2217;n2218,38,585,conv_state_shift
2220,RESHAPE,f32,3x10240x1x1,,n2216,38,585,conv_state_shift
2221,MUL_MAT,f32,10240x1x1x1,,l594;n2212,38,586,qkv_mmvq
2222,RESHAPE,f32,10240x1x1x1,,n2221,38,586,qkv_mmvq
2223,TRANSPOSE,f32,1x10240x1x1,,n2222,38,586,qkv_mmvq
2224,CONCAT,f32,4x10240x1x1,dim=0,n2220;n2223,38,587,conv_concat_store
2225,VIEW,f32,3x10240x1x1,offset=4,n2224,38,587,conv_concat_store
2226,VIEW,f32,30720x1x1x1,offset=0,l593,38,587,conv_concat_store
2227,CPY,f32,30720x1x1x1,,n2225;n2226,38,587,conv_concat_store
2228,RESHAPE,f32,786432x1x1x1,,l595,38,588,ssm_state_fetch
2229,VIEW,f32,0x1x1x1,offset=0,n2228,38,588,ssm_state_fetch
2230,SCALE,f32,0x1x1x1,scale=0 bias=0,n2229,38,588,ssm_state_fetch
2231,GET_ROWS,f32,786432x1x1x1,,n2228;l6,38,588,ssm_state_fetch
2232,GET_ROWS,f32,786432x0x1x1,,n2228;l7,38,588,ssm_state_fetch
2233,VIEW,f32,786432x0x1x1,offset=3145728,l595,38,588,ssm_state_fetch
2234,CPY,f32,786432x0x1x1,,n2232;n2233,38,588,ssm_state_fetch
2235,SSM_CONV,f32,10240x1x1x1,,n2224;l596,38,589,ssm_conv_silu
2236,UNARY,f32,10240x1x1x1,unary=silu(10),n2235,38,589,ssm_conv_silu
2237,VIEW,f32,128x16x1x1,offset=0,n2236,38,590,qk_l2norm
2238,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2237,38,590,qk_l2norm
2239,VIEW,f32,128x16x1x1,offset=8192,n2236,38,590,qk_l2norm
2240,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2239,38,590,qk_l2norm
2241,VIEW,f32,128x48x1x1,offset=16384,n2236,38,590,qk_l2norm
2242,MUL_MAT,f32,48x1x1x1,,l597;n2212,38,591,gdn_gates
2243,RESHAPE,f32,48x1x1x1,,n2242,38,591,gdn_gates
2244,ADD,f32,48x1x1x1,,n2243;l598,38,591,gdn_gates
2245,UNARY,f32,48x1x1x1,unary=softplus(15),n2244,38,591,gdn_gates
2246,MUL,f32,48x1x1x1,,n2245;l599,38,591,gdn_gates
2247,RESHAPE,f32,1x48x1x1,,n2246,38,591,gdn_gates
2248,MUL_MAT,f32,48x1x1x1,,l600;n2212,38,591,gdn_gates
2249,RESHAPE,f32,1x48x1x1,,n2248,38,591,gdn_gates
2250,UNARY,f32,1x48x1x1,unary=sigmoid(7),n2249,38,591,gdn_gates
2251,RESHAPE,f32,128x128x48x1,,n2231,38,588,ssm_state_fetch
2252,RESHAPE,f32,786432x1x1x1,,n2251,38,588,ssm_state_fetch
2253,GATED_DELTA_NET,f32,6144x129x1x1,,n2238;n2240;n2241;n2247;n2250;n2252,38,592,deltanet_step
2254,VIEW,f32,128x128x48x1,offset=24576,n2253,38,593,ssm_state_store
2255,VIEW,f32,786432x1x1x1,offset=0,l595,38,593,ssm_state_store
2256,CPY,f32,786432x1x1x1,,n2254;n2255,38,593,ssm_state_store
2257,VIEW,f32,128x48x1x1,offset=0,n2253,38,594,gated_out_norm
2258,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n2257,38,594,gated_out_norm
2259,MUL,f32,128x48x1x1,,n2258;l601,38,594,gated_out_norm
2260,MUL_MAT,f32,6144x1x1x1,,l602;n2212,38,594,gated_out_norm
2261,RESHAPE,f32,128x48x1x1,,n2260,38,594,gated_out_norm
2262,UNARY,f32,128x48x1x1,unary=silu(10),n2261,38,594,gated_out_norm
2263,MUL,f32,128x48x1x1,,n2259;n2262,38,594,gated_out_norm
2264,RESHAPE,f32,6144x1x1x1,,n2263,38,594,gated_out_norm
2265,MUL_MAT,f32,5120x1x1x1,,l603;n2264,38,595,out_proj_ar16
2266,RESHAPE,f32,5120x1x1x1,,n2265,38,595,out_proj_ar16
2267,ADD,f32,5120x1x1x1,,n2266;n2210,38,596,residual_add
2268,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2267,38,597,rmsnorm
2269,MUL,f32,5120x1x1x1,,n2268;l604,38,597,rmsnorm
2270,MUL_MAT,f32,17408x1x1x1,,l605;n2269,38,598,ffn_fused
2271,MUL_MAT,f32,17408x1x1x1,,l606;n2269,38,598,ffn_fused
2272,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n2270;n2271,38,598,ffn_fused
2273,MUL_MAT,f32,5120x1x1x1,,l607;n2272,38,598,ffn_fused
2274,ADD,f32,5120x1x1x1,,n2273;n2267,38,599,residual_add
2275,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2274,39,600,rmsnorm
2276,MUL,f32,5120x1x1x1,,n2275;l608,39,600,rmsnorm
2277,MUL_MAT,f32,12288x1x1x1,,l609;n2276,39,601,q_gemv_norm_rope
2278,VIEW,f32,256x24x1x1,offset=0,n2277,39,601,q_gemv_norm_rope
2279,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n2278,39,601,q_gemv_norm_rope
2280,MUL,f32,256x24x1x1,,n2279;l610,39,601,q_gemv_norm_rope
2281,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n2280;l57,39,601,q_gemv_norm_rope
2282,MUL_MAT,f32,1024x1x1x1,,l611;n2276,39,602,v_gemv
2283,RESHAPE,f32,256x4x1x1,,n2282,39,602,v_gemv
2284,MUL_MAT,f32,1024x1x1x1,,l612;n2276,39,603,k_gemv_norm_rope
2285,RESHAPE,f32,256x4x1x1,,n2284,39,603,k_gemv_norm_rope
2286,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n2285,39,603,k_gemv_norm_rope
2287,MUL,f32,256x4x1x1,,n2286;l613,39,603,k_gemv_norm_rope
2288,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n2287;l57,39,603,k_gemv_norm_rope
2289,VIEW,f32,1024x1x1x1,offset=0,n2288,39,604,kv_append
2290,SET_ROWS,f16,1024x262144x1x1,,n2289;l61;l614,39,604,kv_append
2291,VIEW,f32,1024x1x1x1,offset=0,n2283,39,604,kv_append
2292,SET_ROWS,f16,1024x262144x1x1,,n2291;l63;l615,39,604,kv_append
2293,VIEW,f32,256x24x1x1,offset=0,n2281,39,605,fattn_prep
2294,PERMUTE,f32,256x1x24x1,axes=[0 2 1 3],n2293,39,605,fattn_prep
2295,VIEW,f16,256x4x33024x1,offset=0,l614,39,605,fattn_prep
2296,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n2295,39,605,fattn_prep
2297,VIEW,f16,256x4x33024x1,offset=0,l615,39,605,fattn_prep
2298,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n2297,39,605,fattn_prep
2299,FLASH_ATTN_EXT,f32,256x24x1x1,scale=0.0625 max_bias=0 logit_softcap=0 prec=10,n2294;n2296;n2298;n219,39,606,fattn_decode
2300,RESHAPE,f32,6144x1x1x1,,n2299,39,607,attn_gate_out
2301,VIEW,f32,256x24x1x1,offset=1024,n2277,39,607,attn_gate_out
2302,CONT,f32,6144x1x1x1,,n2301,39,607,attn_gate_out
2303,UNARY,f32,6144x1x1x1,unary=sigmoid(7),n2302,39,607,attn_gate_out
2304,MUL,f32,6144x1x1x1,,n2300;n2303,39,607,attn_gate_out
2305,MUL_MAT,f32,5120x1x1x1,,l616;n2304,39,608,o_gemv
2306,ADD,f32,5120x1x1x1,,n2305;n2274,39,609,residual_add
2307,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2306,39,610,rmsnorm
2308,MUL,f32,5120x1x1x1,,n2307;l617,39,610,rmsnorm
2309,MUL_MAT,f32,17408x1x1x1,,l618;n2308,39,611,ffn_fused
2310,MUL_MAT,f32,17408x1x1x1,,l619;n2308,39,611,ffn_fused
2311,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n2309;n2310,39,611,ffn_fused
2312,MUL_MAT,f32,5120x1x1x1,,l620;n2311,39,611,ffn_fused
2313,ADD,f32,5120x1x1x1,,n2312;n2306,39,612,residual_add
2314,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2313,40,613,rmsnorm
2315,MUL,f32,5120x1x1x1,,n2314;l621,40,613,rmsnorm
2316,RESHAPE,f32,30720x1x1x1,,l622,40,614,conv_state_shift
2317,VIEW,f32,0x1x1x1,offset=0,n2316,40,614,conv_state_shift
2318,SCALE,f32,0x1x1x1,scale=0 bias=0,n2317,40,614,conv_state_shift
2319,GET_ROWS,f32,30720x1x1x1,,n2316;l6,40,614,conv_state_shift
2320,GET_ROWS,f32,30720x0x1x1,,n2316;l7,40,614,conv_state_shift
2321,VIEW,f32,30720x0x1x1,offset=122880,l622,40,614,conv_state_shift
2322,CPY,f32,30720x0x1x1,,n2320;n2321,40,614,conv_state_shift
2323,RESHAPE,f32,3x10240x1x1,,n2319,40,614,conv_state_shift
2324,MUL_MAT,f32,10240x1x1x1,,l623;n2315,40,615,qkv_mmvq
2325,RESHAPE,f32,10240x1x1x1,,n2324,40,615,qkv_mmvq
2326,TRANSPOSE,f32,1x10240x1x1,,n2325,40,615,qkv_mmvq
2327,CONCAT,f32,4x10240x1x1,dim=0,n2323;n2326,40,616,conv_concat_store
2328,VIEW,f32,3x10240x1x1,offset=4,n2327,40,616,conv_concat_store
2329,VIEW,f32,30720x1x1x1,offset=0,l622,40,616,conv_concat_store
2330,CPY,f32,30720x1x1x1,,n2328;n2329,40,616,conv_concat_store
2331,RESHAPE,f32,786432x1x1x1,,l624,40,617,ssm_state_fetch
2332,VIEW,f32,0x1x1x1,offset=0,n2331,40,617,ssm_state_fetch
2333,SCALE,f32,0x1x1x1,scale=0 bias=0,n2332,40,617,ssm_state_fetch
2334,GET_ROWS,f32,786432x1x1x1,,n2331;l6,40,617,ssm_state_fetch
2335,GET_ROWS,f32,786432x0x1x1,,n2331;l7,40,617,ssm_state_fetch
2336,VIEW,f32,786432x0x1x1,offset=3145728,l624,40,617,ssm_state_fetch
2337,CPY,f32,786432x0x1x1,,n2335;n2336,40,617,ssm_state_fetch
2338,SSM_CONV,f32,10240x1x1x1,,n2327;l625,40,618,ssm_conv_silu
2339,UNARY,f32,10240x1x1x1,unary=silu(10),n2338,40,618,ssm_conv_silu
2340,VIEW,f32,128x16x1x1,offset=0,n2339,40,619,qk_l2norm
2341,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2340,40,619,qk_l2norm
2342,VIEW,f32,128x16x1x1,offset=8192,n2339,40,619,qk_l2norm
2343,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2342,40,619,qk_l2norm
2344,VIEW,f32,128x48x1x1,offset=16384,n2339,40,619,qk_l2norm
2345,MUL_MAT,f32,48x1x1x1,,l626;n2315,40,620,gdn_gates
2346,RESHAPE,f32,48x1x1x1,,n2345,40,620,gdn_gates
2347,ADD,f32,48x1x1x1,,n2346;l627,40,620,gdn_gates
2348,UNARY,f32,48x1x1x1,unary=softplus(15),n2347,40,620,gdn_gates
2349,MUL,f32,48x1x1x1,,n2348;l628,40,620,gdn_gates
2350,RESHAPE,f32,1x48x1x1,,n2349,40,620,gdn_gates
2351,MUL_MAT,f32,48x1x1x1,,l629;n2315,40,620,gdn_gates
2352,RESHAPE,f32,1x48x1x1,,n2351,40,620,gdn_gates
2353,UNARY,f32,1x48x1x1,unary=sigmoid(7),n2352,40,620,gdn_gates
2354,RESHAPE,f32,128x128x48x1,,n2334,40,617,ssm_state_fetch
2355,RESHAPE,f32,786432x1x1x1,,n2354,40,617,ssm_state_fetch
2356,GATED_DELTA_NET,f32,6144x129x1x1,,n2341;n2343;n2344;n2350;n2353;n2355,40,621,deltanet_step
2357,VIEW,f32,128x128x48x1,offset=24576,n2356,40,622,ssm_state_store
2358,VIEW,f32,786432x1x1x1,offset=0,l624,40,622,ssm_state_store
2359,CPY,f32,786432x1x1x1,,n2357;n2358,40,622,ssm_state_store
2360,VIEW,f32,128x48x1x1,offset=0,n2356,40,623,gated_out_norm
2361,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n2360,40,623,gated_out_norm
2362,MUL,f32,128x48x1x1,,n2361;l630,40,623,gated_out_norm
2363,MUL_MAT,f32,6144x1x1x1,,l631;n2315,40,623,gated_out_norm
2364,RESHAPE,f32,128x48x1x1,,n2363,40,623,gated_out_norm
2365,UNARY,f32,128x48x1x1,unary=silu(10),n2364,40,623,gated_out_norm
2366,MUL,f32,128x48x1x1,,n2362;n2365,40,623,gated_out_norm
2367,RESHAPE,f32,6144x1x1x1,,n2366,40,623,gated_out_norm
2368,MUL_MAT,f32,5120x1x1x1,,l632;n2367,40,624,out_proj_ar16
2369,RESHAPE,f32,5120x1x1x1,,n2368,40,624,out_proj_ar16
2370,ADD,f32,5120x1x1x1,,n2369;n2313,40,625,residual_add
2371,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2370,40,626,rmsnorm
2372,MUL,f32,5120x1x1x1,,n2371;l633,40,626,rmsnorm
2373,MUL_MAT,f32,17408x1x1x1,,l634;n2372,40,627,ffn_fused
2374,MUL_MAT,f32,17408x1x1x1,,l635;n2372,40,627,ffn_fused
2375,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n2373;n2374,40,627,ffn_fused
2376,MUL_MAT,f32,5120x1x1x1,,l636;n2375,40,627,ffn_fused
2377,ADD,f32,5120x1x1x1,,n2376;n2370,40,628,residual_add
2378,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2377,41,629,rmsnorm
2379,MUL,f32,5120x1x1x1,,n2378;l637,41,629,rmsnorm
2380,RESHAPE,f32,30720x1x1x1,,l638,41,630,conv_state_shift
2381,VIEW,f32,0x1x1x1,offset=0,n2380,41,630,conv_state_shift
2382,SCALE,f32,0x1x1x1,scale=0 bias=0,n2381,41,630,conv_state_shift
2383,GET_ROWS,f32,30720x1x1x1,,n2380;l6,41,630,conv_state_shift
2384,GET_ROWS,f32,30720x0x1x1,,n2380;l7,41,630,conv_state_shift
2385,VIEW,f32,30720x0x1x1,offset=122880,l638,41,630,conv_state_shift
2386,CPY,f32,30720x0x1x1,,n2384;n2385,41,630,conv_state_shift
2387,RESHAPE,f32,3x10240x1x1,,n2383,41,630,conv_state_shift
2388,MUL_MAT,f32,10240x1x1x1,,l639;n2379,41,631,qkv_mmvq
2389,RESHAPE,f32,10240x1x1x1,,n2388,41,631,qkv_mmvq
2390,TRANSPOSE,f32,1x10240x1x1,,n2389,41,631,qkv_mmvq
2391,CONCAT,f32,4x10240x1x1,dim=0,n2387;n2390,41,632,conv_concat_store
2392,VIEW,f32,3x10240x1x1,offset=4,n2391,41,632,conv_concat_store
2393,VIEW,f32,30720x1x1x1,offset=0,l638,41,632,conv_concat_store
2394,CPY,f32,30720x1x1x1,,n2392;n2393,41,632,conv_concat_store
2395,RESHAPE,f32,786432x1x1x1,,l640,41,633,ssm_state_fetch
2396,VIEW,f32,0x1x1x1,offset=0,n2395,41,633,ssm_state_fetch
2397,SCALE,f32,0x1x1x1,scale=0 bias=0,n2396,41,633,ssm_state_fetch
2398,GET_ROWS,f32,786432x1x1x1,,n2395;l6,41,633,ssm_state_fetch
2399,GET_ROWS,f32,786432x0x1x1,,n2395;l7,41,633,ssm_state_fetch
2400,VIEW,f32,786432x0x1x1,offset=3145728,l640,41,633,ssm_state_fetch
2401,CPY,f32,786432x0x1x1,,n2399;n2400,41,633,ssm_state_fetch
2402,SSM_CONV,f32,10240x1x1x1,,n2391;l641,41,634,ssm_conv_silu
2403,UNARY,f32,10240x1x1x1,unary=silu(10),n2402,41,634,ssm_conv_silu
2404,VIEW,f32,128x16x1x1,offset=0,n2403,41,635,qk_l2norm
2405,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2404,41,635,qk_l2norm
2406,VIEW,f32,128x16x1x1,offset=8192,n2403,41,635,qk_l2norm
2407,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2406,41,635,qk_l2norm
2408,VIEW,f32,128x48x1x1,offset=16384,n2403,41,635,qk_l2norm
2409,MUL_MAT,f32,48x1x1x1,,l642;n2379,41,636,gdn_gates
2410,RESHAPE,f32,48x1x1x1,,n2409,41,636,gdn_gates
2411,ADD,f32,48x1x1x1,,n2410;l643,41,636,gdn_gates
2412,UNARY,f32,48x1x1x1,unary=softplus(15),n2411,41,636,gdn_gates
2413,MUL,f32,48x1x1x1,,n2412;l644,41,636,gdn_gates
2414,RESHAPE,f32,1x48x1x1,,n2413,41,636,gdn_gates
2415,MUL_MAT,f32,48x1x1x1,,l645;n2379,41,636,gdn_gates
2416,RESHAPE,f32,1x48x1x1,,n2415,41,636,gdn_gates
2417,UNARY,f32,1x48x1x1,unary=sigmoid(7),n2416,41,636,gdn_gates
2418,RESHAPE,f32,128x128x48x1,,n2398,41,633,ssm_state_fetch
2419,RESHAPE,f32,786432x1x1x1,,n2418,41,633,ssm_state_fetch
2420,GATED_DELTA_NET,f32,6144x129x1x1,,n2405;n2407;n2408;n2414;n2417;n2419,41,637,deltanet_step
2421,VIEW,f32,128x128x48x1,offset=24576,n2420,41,638,ssm_state_store
2422,VIEW,f32,786432x1x1x1,offset=0,l640,41,638,ssm_state_store
2423,CPY,f32,786432x1x1x1,,n2421;n2422,41,638,ssm_state_store
2424,VIEW,f32,128x48x1x1,offset=0,n2420,41,639,gated_out_norm
2425,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n2424,41,639,gated_out_norm
2426,MUL,f32,128x48x1x1,,n2425;l646,41,639,gated_out_norm
2427,MUL_MAT,f32,6144x1x1x1,,l647;n2379,41,639,gated_out_norm
2428,RESHAPE,f32,128x48x1x1,,n2427,41,639,gated_out_norm
2429,UNARY,f32,128x48x1x1,unary=silu(10),n2428,41,639,gated_out_norm
2430,MUL,f32,128x48x1x1,,n2426;n2429,41,639,gated_out_norm
2431,RESHAPE,f32,6144x1x1x1,,n2430,41,639,gated_out_norm
2432,MUL_MAT,f32,5120x1x1x1,,l648;n2431,41,640,out_proj_ar16
2433,RESHAPE,f32,5120x1x1x1,,n2432,41,640,out_proj_ar16
2434,ADD,f32,5120x1x1x1,,n2433;n2377,41,641,residual_add
2435,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2434,41,642,rmsnorm
2436,MUL,f32,5120x1x1x1,,n2435;l649,41,642,rmsnorm
2437,MUL_MAT,f32,17408x1x1x1,,l650;n2436,41,643,ffn_fused
2438,MUL_MAT,f32,17408x1x1x1,,l651;n2436,41,643,ffn_fused
2439,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n2437;n2438,41,643,ffn_fused
2440,MUL_MAT,f32,5120x1x1x1,,l652;n2439,41,643,ffn_fused
2441,ADD,f32,5120x1x1x1,,n2440;n2434,41,644,residual_add
2442,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2441,42,645,rmsnorm
2443,MUL,f32,5120x1x1x1,,n2442;l653,42,645,rmsnorm
2444,RESHAPE,f32,30720x1x1x1,,l654,42,646,conv_state_shift
2445,VIEW,f32,0x1x1x1,offset=0,n2444,42,646,conv_state_shift
2446,SCALE,f32,0x1x1x1,scale=0 bias=0,n2445,42,646,conv_state_shift
2447,GET_ROWS,f32,30720x1x1x1,,n2444;l6,42,646,conv_state_shift
2448,GET_ROWS,f32,30720x0x1x1,,n2444;l7,42,646,conv_state_shift
2449,VIEW,f32,30720x0x1x1,offset=122880,l654,42,646,conv_state_shift
2450,CPY,f32,30720x0x1x1,,n2448;n2449,42,646,conv_state_shift
2451,RESHAPE,f32,3x10240x1x1,,n2447,42,646,conv_state_shift
2452,MUL_MAT,f32,10240x1x1x1,,l655;n2443,42,647,qkv_mmvq
2453,RESHAPE,f32,10240x1x1x1,,n2452,42,647,qkv_mmvq
2454,TRANSPOSE,f32,1x10240x1x1,,n2453,42,647,qkv_mmvq
2455,CONCAT,f32,4x10240x1x1,dim=0,n2451;n2454,42,648,conv_concat_store
2456,VIEW,f32,3x10240x1x1,offset=4,n2455,42,648,conv_concat_store
2457,VIEW,f32,30720x1x1x1,offset=0,l654,42,648,conv_concat_store
2458,CPY,f32,30720x1x1x1,,n2456;n2457,42,648,conv_concat_store
2459,RESHAPE,f32,786432x1x1x1,,l656,42,649,ssm_state_fetch
2460,VIEW,f32,0x1x1x1,offset=0,n2459,42,649,ssm_state_fetch
2461,SCALE,f32,0x1x1x1,scale=0 bias=0,n2460,42,649,ssm_state_fetch
2462,GET_ROWS,f32,786432x1x1x1,,n2459;l6,42,649,ssm_state_fetch
2463,GET_ROWS,f32,786432x0x1x1,,n2459;l7,42,649,ssm_state_fetch
2464,VIEW,f32,786432x0x1x1,offset=3145728,l656,42,649,ssm_state_fetch
2465,CPY,f32,786432x0x1x1,,n2463;n2464,42,649,ssm_state_fetch
2466,SSM_CONV,f32,10240x1x1x1,,n2455;l657,42,650,ssm_conv_silu
2467,UNARY,f32,10240x1x1x1,unary=silu(10),n2466,42,650,ssm_conv_silu
2468,VIEW,f32,128x16x1x1,offset=0,n2467,42,651,qk_l2norm
2469,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2468,42,651,qk_l2norm
2470,VIEW,f32,128x16x1x1,offset=8192,n2467,42,651,qk_l2norm
2471,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n2470,42,651,qk_l2norm
2472,VIEW,f32,128x48x1x1,offset=16384,n2467,42,651,qk_l2norm
2473,MUL_MAT,f32,48x1x1x1,,l658;n2443,42,652,gdn_gates
2474,RESHAPE,f32,48x1x1x1,,n2473,42,652,gdn_gates
2475,ADD,f32,48x1x1x1,,n2474;l659,42,652,gdn_gates
2476,UNARY,f32,48x1x1x1,unary=softplus(15),n2475,42,652,gdn_gates
2477,MUL,f32,48x1x1x1,,n2476;l660,42,652,gdn_gates
2478,RESHAPE,f32,1x48x1x1,,n2477,42,652,gdn_gates
2479,MUL_MAT,f32,48x1x1x1,,l661;n2443,42,652,gdn_gates
2480,RESHAPE,f32,1x48x1x1,,n2479,42,652,gdn_gates
2481,UNARY,f32,1x48x1x1,unary=sigmoid(7),n2480,42,652,gdn_gates
2482,RESHAPE,f32,128x128x48x1,,n2462,42,649,ssm_state_fetch
2483,RESHAPE,f32,786432x1x1x1,,n2482,42,649,ssm_state_fetch
2484,GATED_DELTA_NET,f32,6144x129x1x1,,n2469;n2471;n2472;n2478;n2481;n2483,42,653,deltanet_step
2485,VIEW,f32,128x128x48x1,offset=24576,n2484,42,654,ssm_state_store
2486,VIEW,f32,786432x1x1x1,offset=0,l656,42,654,ssm_state_store
2487,CPY,f32,786432x1x1x1,,n2485;n2486,42,654,ssm_state_store
2488,VIEW,f32,128x48x1x1,offset=0,n2484,42,655,gated_out_norm
2489,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n2488,42,655,gated_out_norm
2490,MUL,f32,128x48x1x1,,n2489;l662,42,655,gated_out_norm
2491,MUL_MAT,f32,6144x1x1x1,,l663;n2443,42,655,gated_out_norm
2492,RESHAPE,f32,128x48x1x1,,n2491,42,655,gated_out_norm
2493,UNARY,f32,128x48x1x1,unary=silu(10),n2492,42,655,gated_out_norm
2494,MUL,f32,128x48x1x1,,n2490;n2493,42,655,gated_out_norm
2495,RESHAPE,f32,6144x1x1x1,,n2494,42,655,gated_out_norm
2496,MUL_MAT,f32,5120x1x1x1,,l664;n2495,42,656,out_proj_ar16
2497,RESHAPE,f32,5120x1x1x1,,n2496,42,656,out_proj_ar16
2498,ADD,f32,5120x1x1x1,,n2497;n2441,42,657,residual_add
2499,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n2498,42,658,rmsnorm
2500,MUL,f32,5120x1x1x1,,n2499;l665,42,658,rmsnorm
2501,MUL_MAT,f32,17408x1x1x1,,l666;n2500,42,659,ffn_fused
2502,MUL_MAT,f32,17408x1x1x1,,l667;n2500,42,659,ffn_fused
